datetime,balance,drawdown,ddpercent
2024-02-07,10204388.375999995,-7934.39999999851,-0.000776943715355841
2024-02-08,10235265.295999995,0.0,0.0
2024-02-19,10272065.295999995,0.0,0.0
2024-02-20,10280065.295999995,0.0,0.0
2024-02-21,10276865.295999995,-3200.0,-0.00031128206950641936
2024-02-22,10271665.295999993,-8400.000000001863,-0.000817115432454532
2024-02-23,10278065.295999995,-2000.0,-0.0001945512934415121
2024-02-26,10273265.295999995,-6800.0,-0.0006614743977011412
2024-02-27,10278465.295999995,-1600.0,-0.00015564103475320968
2024-02-28,10283665.295999995,0.0,0.0
2024-02-29,10285665.295999995,0.0,0.0
2024-03-01,10278465.295999995,-7200.0,-0.0007000033340381022
2024-03-04,10294065.295999993,0.0,0.0
2024-03-05,10303665.295999993,0.0,0.0
2024-03-06,10308065.295999995,0.0,0.0
2024-03-07,10304065.295999995,-4000.0,-0.00038804565989237425
2024-03-08,10312465.295999995,0.0,0.0
2024-03-11,10335265.295999995,0.0,0.0
2024-03-12,10320865.295999995,-14400.0,-0.0013932878922395112
2024-03-13,10331895.935999995,-3369.359999999404,-0.0003260061453191173
2024-03-14,10331895.935999995,-3369.359999999404,-0.0003260061453191173
2024-03-15,10194935.123999994,-140330.17200000025,-0.01357780066413114
2024-03-18,10143894.323999995,-191370.97199999914,-0.01851630959817398
2024-03-19,10134430.515999995,-200834.77999999933,-0.01943199078573507
2024-03-20,10123697.523999995,-211567.77199999988,-0.02047047327192287
2024-03-21,10123697.523999995,-211567.77199999988,-0.02047047327192287
2024-03-22,10123697.523999995,-211567.77199999988,-0.02047047327192287
2024-03-25,10123697.523999995,-211567.77199999988,-0.02047047327192287
2024-03-26,10123697.523999995,-211567.77199999988,-0.02047047327192287
2024-03-27,10123697.523999995,-211567.77199999988,-0.02047047327192287
2024-03-28,10123697.523999995,-211567.77199999988,-0.02047047327192287
2024-03-29,10132588.083999995,-202677.21199999936,-0.019610257327254143
2024-04-01,10117108.083999997,-218157.2119999975,-0.02110804181141144
2024-04-02,10085611.143999996,-249654.15199999884,-0.0241555630020084
2024-04-03,10085611.143999996,-249654.15199999884,-0.0241555630020084
2024-04-08,10085611.143999996,-249654.15199999884,-0.0241555630020084
2024-04-09,10085611.143999996,-249654.15199999884,-0.0241555630020084
2024-04-10,10085611.143999996,-249654.15199999884,-0.0241555630020084
2024-04-11,10085611.143999996,-249654.15199999884,-0.0241555630020084
2024-04-12,10085611.143999996,-249654.15199999884,-0.0241555630020084
2024-04-15,10085611.143999996,-249654.15199999884,-0.0241555630020084
2024-04-16,10085611.143999996,-249654.15199999884,-0.0241555630020084
2024-04-17,10085611.143999996,-249654.15199999884,-0.0241555630020084
2024-04-18,10085611.143999996,-249654.15199999884,-0.0241555630020084
2024-04-19,10085611.143999996,-249654.15199999884,-0.0241555630020084
2024-04-22,10085611.143999996,-249654.15199999884,-0.0241555630020084
2024-04-23,10085611.143999996,-249654.15199999884,-0.0241555630020084
2024-04-24,10085611.143999996,-249654.15199999884,-0.0241555630020084
2024-04-25,10085611.143999996,-249654.15199999884,-0.0241555630020084
2024-04-26,10085611.143999996,-249654.15199999884,-0.0241555630020084
2024-04-29,10085611.143999996,-249654.15199999884,-0.0241555630020084
