datetime,IM2209.CFFEX,IM2212.CFFEX,IM2303.CFFEX,IM2306.CFFEX,IM2309.CFFEX,IM2312.CFFEX,IM2403.CFFEX,IM2406.CFFEX,IM2409.CFFEX,IM2412.CFFEX,IM2503.CFFEX,IM2506.CFFEX,IM2509.CFFEX,IM2512.CFFEX,IM2603.CFFEX,IM2606.CFFEX,IM2609.CFFEX
2026-02-12,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,7871.8,7701.6,
2026-02-13,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,7871.8,7701.6,
2026-02-24,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,7871.8,7701.6,
2026-02-25,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,7871.8,7701.6,
2026-02-26,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,7871.8,7701.6,
2026-02-27,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,7871.8,7701.6,
2026-03-02,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,7871.8,7701.6,
2026-03-03,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,7871.8,7701.6,
2026-03-04,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,7871.8,7701.6,
2026-03-05,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,7871.8,7701.6,
2026-03-06,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,7871.8,7701.6,
2026-03-09,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,7871.8,7701.6,
2026-03-10,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,7871.8,7701.6,
2026-03-11,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,7871.8,7701.6,
2026-03-12,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,7871.8,7701.6,
2026-03-13,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-03-16,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-03-17,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-03-18,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-03-19,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-03-20,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-03-23,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-03-24,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-03-25,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-03-26,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-03-27,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-03-30,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-03-31,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-04-01,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-04-02,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-04-03,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-04-07,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-04-08,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-04-09,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-04-10,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-04-13,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-04-14,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-04-15,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-04-16,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-04-17,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-04-20,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-04-21,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-04-22,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-04-23,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-04-24,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-04-27,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-04-28,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-04-29,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-04-30,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,7951.2,
2026-05-06,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8461.6,8268.2
2026-05-07,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8461.6,8268.2
2026-05-08,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8461.6,8268.2
2026-05-11,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8461.6,8268.2
2026-05-12,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8461.6,8268.2
2026-05-13,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8461.6,8268.2
2026-05-14,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8461.6,8268.2
2026-05-15,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8461.6,8268.2
2026-05-18,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8461.6,8268.2
2026-05-19,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8461.6,8268.2
2026-05-20,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8461.6,8268.2
2026-05-21,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8461.6,8268.2
2026-05-22,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8461.6,8268.2
2026-05-25,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8461.6,8268.2
2026-05-26,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8461.6,8268.2
2026-05-27,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8461.6,8268.2
2026-05-28,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8461.6,8268.2
2026-05-29,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8461.6,8268.2
2026-06-01,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8461.6,8268.2
2026-06-02,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8461.6,8268.2
2026-06-03,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8461.6,8268.2
2026-06-04,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8461.6,8268.2
2026-06-05,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8461.6,8268.2
2026-06-08,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8461.6,8268.2
2026-06-09,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8461.6,8268.2
2026-06-10,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8461.6,8268.2
2026-06-11,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8461.6,8268.2
2026-06-12,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8461.6,8268.2
2026-06-15,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8475.2,8244.6
2026-06-16,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8475.2,8244.6
2026-06-17,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8475.2,8244.6
2026-06-18,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8475.2,8244.6
2026-06-22,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8475.2,8244.6
2026-06-23,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8475.2,8244.6
2026-06-24,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8475.2,8244.6
2026-06-25,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8475.2,8244.6
2026-06-26,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8475.2,8244.6
2026-06-29,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8475.2,8244.6
2026-06-30,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8475.2,8244.6
2026-07-01,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8475.2,8244.6
2026-07-02,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8475.2,8244.6
2026-07-03,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8475.2,8244.6
2026-07-06,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8475.2,8244.6
2026-07-07,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8475.2,8244.6
2026-07-08,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8475.2,8244.6
2026-07-09,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8475.2,8244.6
2026-07-10,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8475.2,8244.6
2026-07-13,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8475.2,8244.6
2026-07-14,6596.4,6684.8,6871.0,6497.0,6165.0,6092.2,5463.0,5173.8,4405.0,6263.4,6550.0,6156.8,7368.6,7308.0,8187.0,8475.2,8244.6
