datetime,IM.CFFEX
2026-05-25,912824.6719999955
2026-05-26,918224.671999997
2026-05-27,917824.6719999973
2026-05-28,923024.6719999963
2026-05-29,917824.6719999956
2026-06-01,910024.6719999954
2026-06-02,904224.671999997
2026-06-03,915024.6719999963
2026-06-04,916024.6719999954
2026-06-05,922224.6719999951
2026-06-08,915624.6719999965
2026-06-09,926424.6719999958
2026-06-10,931224.6719999961
2026-06-11,925824.6719999955
2026-06-12,924224.6719999951
2026-06-15,916624.6719999965
2026-06-16,921754.0519999958
2026-06-17,921754.0519999958
2026-06-18,921754.0519999958
2026-06-22,921754.0519999958
2026-06-23,921754.0519999958
2026-06-24,921754.0519999958
2026-06-25,921754.0519999958
2026-06-26,921754.0519999958
2026-06-29,921754.0519999958
2026-06-30,921754.0519999958
2026-07-01,921754.0519999958
2026-07-02,921754.0519999958
2026-07-03,921754.0519999958
2026-07-06,921754.0519999958
2026-07-07,921754.0519999958
2026-07-08,921754.0519999958
2026-07-09,921754.0519999958
2026-07-10,921754.0519999958
2026-07-13,921754.0519999958
2026-07-14,921754.0519999958
