datetime,IM.CFFEX
2025-06-30,586723.1919999989
2025-07-01,586723.1919999989
2025-07-02,586723.1919999989
2025-07-03,586723.1919999989
2025-07-04,586723.1919999989
2025-07-07,586723.1919999989
2025-07-08,586723.1919999989
2025-07-09,586723.1919999989
2025-07-10,586723.1919999989
2025-07-11,586723.1919999989
2025-07-14,586723.1919999989
2025-07-15,586723.1919999989
2025-07-16,586723.1919999989
2025-07-17,586723.1919999989
2025-07-18,586723.1919999989
2025-07-21,586723.1919999989
2025-07-22,586723.1919999989
2025-07-23,586723.1919999989
2025-07-24,586723.1919999989
2025-07-25,586723.1919999989
2025-07-28,586723.1919999989
2025-07-29,586723.1919999989
2025-07-30,586723.1919999989
2025-07-31,586723.1919999989
2025-08-01,586723.1919999989
2025-08-04,580722.1759999988
2025-08-05,584362.175999998
2025-08-06,579602.1759999985
2025-08-07,585202.1759999985
2025-08-08,586882.1759999982
2025-08-11,579042.1759999976
2025-08-12,581842.1759999989
2025-08-13,568402.1759999983
2025-08-14,560562.1759999979
2025-08-15,545722.1759999974
2025-08-18,535642.1759999976
2025-08-19,543202.1759999972
2025-08-20,535642.1759999976
2025-08-21,534802.1759999983
2025-08-22,535082.1759999981
2025-08-25,526962.1759999979
2025-08-26,541242.1759999976
2025-08-27,549922.1759999974
2025-08-28,568962.1759999979
2025-08-29,582122.1759999987
2025-09-01,597522.1759999987
2025-09-02,588842.1759999976
2025-09-03,602842.1759999989
2025-09-04,591642.1759999976
2025-09-05,577082.1759999981
2025-09-08,587722.1759999986
2025-09-09,609842.1759999988
2025-09-10,614602.1759999983
2025-09-11,602562.1759999979
2025-09-12,623562.1759999979
2025-09-15,632242.1759999989
2025-09-16,624122.1759999987
2025-09-17,601624.0359999982
2025-09-18,601624.0359999982
2025-09-19,601624.0359999982
2025-09-22,601624.0359999982
2025-09-23,601624.0359999982
2025-09-24,601624.0359999982
2025-09-25,601624.0359999982
2025-09-26,601624.0359999982
2025-09-29,601624.0359999982
2025-09-30,601624.0359999982
2025-10-09,601624.0359999982
2025-10-10,601624.0359999982
2025-10-13,601624.0359999982
2025-10-14,601624.0359999982
2025-10-15,601624.0359999982
2025-10-16,601624.0359999982
2025-10-17,601624.0359999982
2025-10-20,601624.0359999982
2025-10-21,601624.0359999982
2025-10-22,601624.0359999982
2025-10-23,601624.0359999982
2025-10-24,601624.0359999982
2025-10-27,601624.0359999982
2025-10-28,601624.0359999982
2025-10-29,601624.0359999982
2025-10-30,601624.0359999982
2025-10-31,601624.0359999982
2025-11-03,601624.0359999982
2025-11-04,605636.2599999973
2025-11-05,614516.259999998
2025-11-06,615956.2599999978
2025-11-07,619316.259999998
2025-11-10,620276.2599999983
2025-11-11,622196.2599999976
2025-11-12,619556.2599999978
2025-11-13,632996.2599999976
2025-11-14,632516.259999998
2025-11-17,632996.2599999976
2025-11-18,636116.259999998
2025-11-19,629396.2599999976
2025-11-20,628196.2599999986
2025-11-21,612596.2599999974
2025-11-24,605156.2599999977
2025-11-25,615716.2599999979
2025-11-26,614756.2599999977
2025-11-27,623156.2599999977
2025-11-28,635876.2599999981
2025-12-01,632996.2599999974
2025-12-02,632036.2599999984
2025-12-03,626756.2599999977
2025-12-04,624836.2599999972
2025-12-05,633956.2599999977
2025-12-08,635636.2599999972
2025-12-09,637556.2599999977
2025-12-10,652196.2599999974
2025-12-11,644036.2599999984
2025-12-12,644516.2599999979
2025-12-15,636116.2599999979
2025-12-16,628676.2599999981
2025-12-17,625777.7079999981
2025-12-18,625777.7079999981
2025-12-19,625777.7079999981
2025-12-22,625777.7079999981
2025-12-23,625777.7079999981
2025-12-24,625777.7079999981
2025-12-25,625777.7079999981
2025-12-26,625777.7079999981
2025-12-29,625777.7079999981
2025-12-30,625777.7079999981
2025-12-31,625777.7079999981
2026-01-05,625777.7079999981
2026-01-06,625777.7079999981
2026-01-07,625777.7079999981
2026-01-08,625777.7079999981
2026-01-09,625777.7079999981
2026-01-12,625777.7079999981
2026-01-13,625777.7079999981
2026-01-14,625777.7079999981
2026-01-15,625777.7079999981
2026-01-16,625777.7079999981
2026-01-19,625777.7079999981
2026-01-20,625777.7079999981
2026-01-21,625777.7079999981
2026-01-22,625777.7079999981
2026-01-23,625777.7079999981
2026-01-26,625777.7079999981
2026-01-27,625777.7079999981
2026-01-28,625777.7079999981
2026-01-29,625777.7079999981
2026-01-30,625777.7079999981
2026-02-02,625777.7079999981
2026-02-03,596514.1239999979
2026-02-04,603954.1239999976
2026-02-05,605634.1239999982
2026-02-06,606114.1239999977
2026-02-09,617394.1239999984
2026-02-10,613314.1239999977
2026-02-11,599394.1239999973
2026-02-12,601314.1239999977
2026-02-13,614994.1239999973
2026-02-24,606594.1239999973
2026-02-25,603954.1239999986
2026-02-26,633714.1239999977
2026-02-27,655074.1239999968
2026-03-02,645954.1239999963
2026-03-03,630114.1239999977
2026-03-04,641154.1239999975
2026-03-05,656514.1239999977
2026-03-06,665874.1239999968
2026-03-09,678354.1239999975
2026-03-10,667314.1239999977
2026-03-11,682674.123999998
2026-03-12,695154.1239999987
2026-03-13,697074.123999998
2026-03-16,698494.1799999971
2026-03-17,698494.1799999971
2026-03-18,698494.1799999971
2026-03-19,698494.1799999971
2026-03-20,698494.1799999971
2026-03-23,698494.1799999971
2026-03-24,698494.1799999971
2026-03-25,698494.1799999971
2026-03-26,698494.1799999971
2026-03-27,698494.1799999971
2026-03-30,698494.1799999971
2026-03-31,698494.1799999971
2026-04-01,698494.1799999971
2026-04-02,698494.1799999971
2026-04-03,698494.1799999971
2026-04-07,698494.1799999971
2026-04-08,698494.1799999971
2026-04-09,698494.1799999971
2026-04-10,698494.1799999971
2026-04-13,698494.1799999971
2026-04-14,698494.1799999971
2026-04-15,698494.1799999971
2026-04-16,698494.1799999971
2026-04-17,698494.1799999971
2026-04-20,698494.1799999971
2026-04-21,698494.1799999971
2026-04-22,698494.1799999971
2026-04-23,698494.1799999971
2026-04-24,698494.1799999971
