factor_name,full_annual_return,full_sharpe_ratio,full_max_drawdown,full_calmar_ratio,full_win_rate,full_final_nav,annual_return,sharpe_ratio,max_drawdown,calmar_ratio,win_rate,return_diff,sharpe_diff,dd_diff
gk_volatility,-0.055249371129539426,-0.23640522949988615,-0.004550283471879247,-12.141962466949709,0.47481420313790257,0.7608296624000004,0.2305091712993936,0.0868395341138997,-1.1673837044781434,0.1974579312827039,0.4735973597359736,-0.28575854242893306,-0.32324476361378585,1.162833421006264
hedging_pressure_889,-0.04786720015116619,-0.3483324878054368,-0.0034290430164594992,-13.959346651938262,0.4632535094962841,0.7898511335499996,1.8362258920625691,0.420471695437153,-1.1255571140254594,1.631392906838342,0.495049504950495,-1.8840930922137353,-0.7688041832425898,1.122128071009
hedging_pressure,-0.04786720015116619,-0.3483324878054368,-0.0034290430164594992,-13.959346651938262,0.4632535094962841,0.7898511335499996,1.8362258920625691,0.420471695437153,-1.1255571140254594,1.631392906838342,0.495049504950495,-1.8840930922137353,-0.7688041832425898,1.122128071009
intraday_momentum_889,0.03489928705224332,0.4122665732429058,-0.002088941637816924,16.706683624112774,0.5053674649050371,1.1793771461,1.591330510862029,0.4385418671286216,-0.9320480457400704,1.7073481545669364,0.5082508250825083,-1.5564312238097857,-0.02627529388571581,0.9299591041022535
intraday_momentum,-0.0021562917243326263,0.04418880562117096,-0.00257897960650191,-0.8361026659134342,0.49380677126341865,0.9896717725999999,2.1507731273254573,0.4838169889175844,-0.8993762477637383,2.3914053019226,0.4925742574257425,-2.15292941904979,-0.43962818329641346,0.8967972681572364
kurtosis_889,0.08028460635047185,1.0376057735210975,-0.000849461399058816,94.51236564654425,0.5078447563996696,1.4497820280500004,0.2382295965480264,0.0882329552799572,-1.0156725230541586,0.2345535506185228,0.4917491749174917,-0.15794499019755454,0.9493728182411403,1.0148230616550997
kurtosis,0.06685649996258847,0.83404581725759,-0.000886563887593608,75.41080896499905,0.518579686209744,1.3651378638000005,1.836866049317436,0.8739095405595578,-90.2145377356104,0.0203610869758119,0.523102310231023,-1.7700095493548476,-0.03986372330196786,90.21365117172282
max_drawdown_889,-0.015659682547939036,-0.0915224400180291,-0.002890399142594432,-5.417827011214393,0.4921552436003303,0.9268981823999999,0.1122913782341151,0.041813947134276,-1.134266083313995,0.0989991500989189,0.4661716171617162,-0.12795106078205415,-0.1333363871523051,1.1313756841714007
max_drawdown,-0.06779673552753318,-0.4041713947203943,-0.0047074380409600405,-14.402045218147286,0.495458298926507,0.7134451636999999,1.172333383937711,0.6741727309286115,-8.863565328163741,0.1322643135728523,0.4801980198019802,-1.240130119465244,-1.0783441256490058,8.858857890122781
mfi_889,-0.017203486839271753,-0.08730757436646161,-0.002460135921494914,-6.992900956796716,0.5012386457473162,0.9199273658500001,-0.1989200028398023,-0.1968674692051652,-2.535981982616589,-0.0784390442058896,0.4917491749174917,0.18171651600053054,0.1095598948387036,2.533521846695094
mfi,-0.012045743201522852,-0.04947913397600948,-0.002093794245137305,-5.7530692089245505,0.49463253509496286,0.94338005765,-0.1659178212032556,-0.1650749103261852,-2.822592799333252,-0.0587820606792621,0.4958745874587458,0.15387207800173275,0.11559577635017573,2.8204990050881147
momentum_889,0.021795544179833648,0.26819636228329263,-0.002143278452747808,10.169254560409772,0.5152766308835673,1.10926779015,1.7261910255690334,0.4877857208491228,-0.8769184361075151,1.9684738676852185,0.5082508250825083,-1.7043954813891997,-0.21958935856583017,0.8747751576547673
momentum,-0.048934531281534355,-0.3022286135229552,-0.00352141589444402,-13.896265805678258,0.49876135425268375,0.7856017919499999,1.6005640816443207,0.3650246316941738,-0.9484472931334996,1.6875624963368754,0.5099009900990099,-1.649498612925855,-0.667253245217129,0.9449258772390556
oi_change_889,0.06391997394970939,1.0557071094780903,-0.000955176618079993,66.9195337697811,0.5218827415359207,1.34716035985,-1.5936851609490907,-0.5310318680303766,-1.3366302299818753,-1.1923156645729172,0.5272277227722773,1.6576051348988001,1.586738977508467,1.3356750533637953
